,landmark,bbl,yearbuilt,yearalter1,yearalter2,histdist,xcoord,ycoord,Building Code,Lat,Lng,Rating,PRIMARY_BUILDING_CODE,BOROUGH_BLOCK_LOT
210,INDIVIDUAL LANDMARK,3051030010,1904.0,0.0,0.0,,996136.0,175945.0,K465,40.64930349999999,-73.95774899999998,8.0,K465,3051030010
211,INDIVIDUAL LANDMARK,3051030010,1904.0,0.0,0.0,,996136.0,175945.0,K465,40.64930349999999,-73.95774899999998,8.0,K465,3051030010
212,,4117140100,1973.0,0.0,0.0,,1035086.0,185260.0,Q226,40.6750888,-73.81681800000001,8.0,Q226,4117140100
213,,4117140100,1973.0,0.0,0.0,,1035086.0,185260.0,Q226,40.6750888,-73.81681800000001,8.0,Q226,4117140100
214,,4117140100,1973.0,0.0,0.0,,1035086.0,185260.0,Q226,40.6750888,-73.81681800000001,8.0,Q226,4117140100
215,,4117140100,1973.0,0.0,0.0,,1035086.0,185260.0,Q226,40.6750888,-73.81681800000001,8.0,Q226,4117140100
216,,3041550075,1940.0,0.0,0.0,,1018828.0,186597.0,K615,40.6788665,-73.8753066,6.0,K615,3041550075
217,,2030690001,1938.0,2000.0,0.0,,1013993.0,248509.0,X118,40.848571500000006,-73.892395,4.0,X118,2030690001
218,,5001000100,1970.0,0.0,0.0,,957052.0,170466.0,R061,40.634618700000004,-74.0977802,9.0,R061,5001000100
219,,5001000100,1970.0,0.0,0.0,,957052.0,170466.0,R061,40.634618700000004,-74.0977802,9.0,R061,5001000100
220,,5001000100,1970.0,0.0,0.0,,957052.0,170466.0,R061,40.634618700000004,-74.0977802,9.0,R061,5001000100
221,,4162570001,1926.0,0.0,0.0,,1024707.0,149736.0,Q114,40.5779235,-73.8541013,1.0,Q114,4162570001
222,,4162570001,1926.0,0.0,0.0,,1024707.0,149736.0,Q114,40.5779235,-73.8541013,1.0,Q114,4162570001
223,,3044520025,1974.0,0.0,0.0,,1016995.0,174887.0,K346,40.6467211,-73.88182979999998,1.0,K346,3044520025
224,,3044520025,1974.0,0.0,0.0,,1016995.0,174887.0,K346,40.6467211,-73.88182979999998,1.0,K346,3044520025
225,,1009210064,1905.0,0.0,0.0,,988592.0,206218.0,M661,40.732656799999994,-73.9844033,1.0,M661,1009210064
226,,1021120058,1993.0,0.0,0.0,,1002034.0,245033.0,M090,40.839456,-73.9357066,10.0,M090,1021120058
227,,1021120058,1993.0,0.0,0.0,,1002034.0,245033.0,M090,40.839456,-73.9357066,10.0,M090,1021120058
228,,1021120058,1993.0,0.0,0.0,,1002034.0,245033.0,M090,40.839456,-73.9357066,10.0,M090,1021120058
229,,1021120058,1993.0,0.0,0.0,,1002034.0,245033.0,M090,40.839456,-73.9357066,10.0,M090,1021120058
230,,2032520182,1932.0,2009.0,2018.0,,1014207.0,261015.0,X095,40.883097899999996,-73.8914763,9.0,X095,2032520182
231,,2032520182,1932.0,2009.0,2018.0,,1014207.0,261015.0,X095,40.883097899999996,-73.8914763,9.0,X095,2032520182
232,,2028620014,1991.0,0.0,0.0,,1008877.0,249384.0,X306,40.8513941,-73.91081390000001,10.0,X306,2028620014
233,,2028620014,1991.0,0.0,0.0,,1008877.0,249384.0,X306,40.8513941,-73.91081390000001,10.0,X306,2028620014
234,,2028620014,1991.0,0.0,0.0,,1008877.0,249384.0,X306,40.8513941,-73.91081390000001,10.0,X306,2028620014
235,,1007740019,1938.0,0.0,0.0,,985259.0,210946.0,M600,40.7456692,-73.99650369999998,9.0,M600,1007740019
236,,1007740019,1938.0,0.0,0.0,,985259.0,210946.0,M600,40.7456692,-73.99650369999998,9.0,M600,1007740019
237,,4161670099,1969.0,0.0,0.0,,1032829.0,152876.0,Q410,40.58637299999999,-73.8226608,8.0,Q410,4161670099
238,,4161670099,1969.0,0.0,0.0,,1032829.0,152876.0,Q410,40.58637299999999,-73.8226608,8.0,Q410,4161670099
239,,4161670099,1969.0,0.0,0.0,,1032829.0,152876.0,Q410,40.58637299999999,-73.8226608,8.0,Q410,4161670099
240,,4161670099,1969.0,0.0,0.0,,1032829.0,152876.0,Q410,40.58637299999999,-73.8226608,8.0,Q410,4161670099
241,,4161670099,1969.0,0.0,0.0,,1032829.0,152876.0,Q410,40.58637299999999,-73.8226608,8.0,Q410,4161670099
242,,2032510201,1927.0,2017.0,0.0,,1014960.0,259860.0,X440,40.8812165,-73.8875851,6.0,X440,2032510201
243,,2032510201,1927.0,2017.0,0.0,,1014960.0,259860.0,X440,40.8812165,-73.8875851,6.0,X440,2032510201
244,,2032510201,1927.0,2017.0,0.0,,1014960.0,259860.0,X440,40.8812165,-73.8875851,6.0,X440,2032510201
245,,2032510201,1927.0,2017.0,0.0,,1014960.0,259860.0,X440,40.8812165,-73.8875851,6.0,X440,2032510201
246,,2032510201,1927.0,2017.0,0.0,,1014960.0,259860.0,X440,40.8812165,-73.8875851,6.0,X440,2032510201
247,,2032510201,1927.0,2017.0,0.0,,1014960.0,259860.0,X445,40.8783054,-73.89084299999998,4.0,X445,2032510201
248,,3033650098,1910.0,0.0,0.0,,1008723.0,193018.0,K480,40.6967365,-73.9120081,3.0,K480,3033650098
249,,3033650098,1910.0,0.0,0.0,,1008723.0,193018.0,K480,40.6967365,-73.9120081,3.0,K480,3033650098
250,,3033650098,1910.0,0.0,0.0,,1008723.0,193018.0,K480,40.6967365,-73.9120081,3.0,K480,3033650098
251,,3033650098,1910.0,0.0,0.0,,1008723.0,193018.0,K480,40.6967365,-73.9120081,3.0,K480,3033650098
252,,4098670002,1958.0,0.0,0.0,,1039777.0,200241.0,Q620,40.716210700000005,-73.79880390000001,3.0,Q620,4098670002
253,,4098670002,1958.0,0.0,0.0,,1039777.0,200241.0,Q620,40.716210700000005,-73.79880390000001,3.0,Q620,4098670002
254,,1019190006,1957.0,0.0,0.0,,1000143.0,235959.0,M175,40.814010100000004,-73.94213590000001,3.0,M175,1019190006
255,,1019190006,1957.0,0.0,0.0,,1000143.0,235959.0,M175,40.814010100000004,-73.94213590000001,3.0,M175,1019190006
256,,1021550035,1965.0,0.0,0.0,,1003361.0,248692.0,M143,40.8490987,-73.9311063,7.0,M143,1021550035
257,,1021550035,1965.0,0.0,0.0,,1003361.0,248692.0,M143,40.8490987,-73.9311063,7.0,M143,1021550035
258,,4068580001,1939.0,2008.0,0.0,,1038224.0,200842.0,Q695,40.718475399999996,-73.8059729,10.0,Q695,4068580001
259,,4068580001,1939.0,2008.0,0.0,,1038224.0,200842.0,Q695,40.718475399999996,-73.8059729,10.0,Q695,4068580001
260,,5006830001,1965.0,0.0,0.0,,954843.0,160904.0,R880,40.608634,-74.10509290000002,4.0,R880,5006830001
261,,5006830001,1965.0,0.0,0.0,,954843.0,160904.0,R880,40.608634,-74.10509290000002,4.0,R880,5006830001
262,,5006830001,1965.0,0.0,0.0,,954843.0,160904.0,R880,40.608634,-74.10509290000002,4.0,R880,5006830001
263,,4006390016,2006.0,0.0,0.0,,1004978.0,214752.0,Q570,40.756089,-73.9251031,10.0,Q570,4006390016
264,,4006390016,2006.0,0.0,0.0,,1004978.0,214752.0,Q570,40.756089,-73.9251031,10.0,Q570,4006390016
265,,4101440047,2008.0,0.0,0.0,,1040754.0,192028.0,Q276,40.693624,-73.79609239999998,10.0,Q276,4101440047
266,,4101440047,2008.0,0.0,0.0,,1040754.0,192028.0,Q276,40.693624,-73.79609239999998,10.0,Q276,4101440047
267,,3009400111,2011.0,2009.0,0.0,,989643.0,187036.0,K317,40.680122100000006,-73.9806648,10.0,K317,3009400111
268,,3009400111,2011.0,2009.0,0.0,,989643.0,187036.0,K317,40.680122100000006,-73.9806648,10.0,K317,3009400111
269,,5009550100,1968.0,0.0,0.0,New York City Farm Colony-Seaview Hospital Historic District,947850.0,154679.0,R460,40.597485299999995,-74.12491360000001,9.0,R460,5009550100
270,,1010730014,2011.0,0.0,0.0,,985466.0,216775.0,M338,40.7614299,-73.99542509999998,10.0,M338,1010730014
271,,1010730014,2011.0,0.0,0.0,,985466.0,216775.0,M338,40.7614299,-73.99542509999998,10.0,M338,1010730014
272,,4090670001,1966.0,0.0,0.0,,1026508.0,188790.0,Q210,40.684802000000005,-73.8475694,8.0,Q210,4090670001
273,,1002880001,0.0,0.0,0.0,,988724.0,199497.0,M134,40.7142834,-73.982957,9.0,M134,1002880001
274,,4140090060,1965.0,0.0,0.0,,1027565.0,178944.0,Q207,40.65772399999999,-73.843869,1.0,Q207,4140090060
275,,4157720031,1963.0,2013.0,0.0,,1051277.0,157810.0,Q215,40.59975120000001,-73.7583581,1.0,Q215,4157720031
276,,4124950270,1966.0,0.0,0.0,,1046498.0,185275.0,Q072,40.6749335,-73.7757841,8.0,Q072,4124950270
277,,4124950270,1966.0,0.0,0.0,,1046498.0,185275.0,Q072,40.6749335,-73.7757841,8.0,Q072,4124950270
278,,4124950270,1966.0,0.0,0.0,,1046498.0,185275.0,Q072,40.6749335,-73.7757841,8.0,Q072,4124950270
279,,4031720002,1955.0,0.0,0.0,,1025379.0,202888.0,Q190,40.7230138,-73.8518455,9.0,Q190,4031720002
280,,4031720002,1955.0,0.0,0.0,,1025379.0,202888.0,Q190,40.7230138,-73.8518455,9.0,Q190,4031720002
281,,4114450001,1962.0,0.0,0.0,,1025691.0,181738.0,Q232,40.6657686,-73.8508003,4.0,Q232,4114450001
282,,4084010375,1958.0,0.0,0.0,,1061379.0,212481.0,Q186,40.7496437,-73.72143969999998,10.0,Q186,4084010375
283,,4084010375,1958.0,0.0,0.0,,1061379.0,212481.0,Q186,40.7496437,-73.72143969999998,10.0,Q186,4084010375
284,,4038120020,1927.0,0.0,0.0,,1018886.0,196213.0,Q119,40.705197999999996,-73.875033,9.0,Q119,4038120020
285,INDIVIDUAL LANDMARK,1012190047,1899.0,0.0,0.0,,991848.0,226705.0,M166,40.788883,-73.9724552,8.0,M166,1012190047
286,,4077230001,1954.0,0.0,0.0,,1048910.0,210670.0,Q074,40.745056899999994,-73.7667697,8.0,Q074,4077230001
287,,4076190001,1954.0,0.0,0.0,,1051294.0,211064.0,Q046,40.745333200000005,-73.75786719999998,5.0,Q046,4076190001
288,,2041330200,1978.0,0.0,0.0,,1028774.0,246343.0,X722,40.8427217,-73.83887390000001,1.0,X722,2041330200
289,INDIVIDUAL LANDMARK,1018300019,1902.0,0.0,0.0,,996942.0,231693.0,M088,40.8025744,-73.95414029999998,9.0,M088,1018300019
290,INDIVIDUAL LANDMARK,1018300019,1902.0,0.0,0.0,,996942.0,231693.0,M088,40.8025744,-73.95414029999998,9.0,M088,1018300019
291,INDIVIDUAL LANDMARK,1018300019,1902.0,0.0,0.0,,996942.0,231693.0,M088,40.8025744,-73.95414029999998,9.0,M088,1018300019
292,,2028970005,1974.0,0.0,0.0,,1010740.0,245486.0,X147,40.840565000000005,-73.904446,1.0,X147,2028970005
293,,2028970005,1974.0,0.0,0.0,,1010740.0,245486.0,X147,40.840565000000005,-73.904446,1.0,X147,2028970005
294,,2028970005,1974.0,0.0,0.0,,1010740.0,245486.0,X147,40.840565000000005,-73.904446,1.0,X147,2028970005
295,,1003010003,1983.0,0.0,0.0,,986020.0,200201.0,M131,40.7161943,-73.99338490000001,9.0,M131,1003010003
296,,1003010003,1983.0,0.0,0.0,,986020.0,200201.0,M131,40.7161943,-73.99338490000001,9.0,M131,1003010003
297,,1003010003,1983.0,0.0,0.0,,986020.0,200201.0,M131,40.7161943,-73.99338490000001,9.0,M131,1003010003
298,,2031430043,1975.0,0.0,0.0,,1012644.0,250570.0,X137,40.85465479999999,-73.8970362,4.0,X137,2031430043
299,,2031430043,1975.0,0.0,0.0,,1012644.0,250570.0,X137,40.85465479999999,-73.8970362,4.0,X137,2031430043
300,,1011520029,1957.0,0.0,0.0,,987712.0,220388.0,M191,40.7719115,-73.9876838,4.0,M191,1011520029
301,,1016560100,1958.0,0.0,0.0,,1000232.0,228030.0,M117,40.792727,-73.94213590000001,3.0,M117,1016560100
302,,1016560100,1958.0,0.0,0.0,,1000232.0,228030.0,M117,40.792727,-73.94213590000001,3.0,M117,1016560100
303,,1016560100,1958.0,0.0,0.0,,1000232.0,228030.0,M117,40.792727,-73.94213590000001,3.0,M117,1016560100
304,,1016390003,1926.0,0.0,0.0,,999600.0,229302.0,M101,40.7959016,-73.94466159999999,9.0,M101,1016390003
305,,1016390003,1926.0,0.0,0.0,,999600.0,229302.0,M101,40.7959016,-73.94466159999999,9.0,M101,1016390003
306,,1016390003,1926.0,0.0,0.0,,999600.0,229302.0,M101,40.7959016,-73.94466159999999,9.0,M101,1016390003
307,,1021500030,1992.0,0.0,0.0,,1005754.0,251771.0,M005,40.8589195,-73.9224277,10.0,M005,1021500030
308,,4035610001,2001.0,0.0,0.0,,1010914.0,194115.0,Q239,40.69943,-73.90383299999998,10.0,Q239,4035610001
309,,4035610001,2001.0,0.0,0.0,,1010914.0,194115.0,Q239,40.69943,-73.90383299999998,10.0,Q239,4035610001
310,,1001130100,1975.0,0.0,0.0,,983791.0,198419.0,M520,40.7110316,-74.00132159999998,9.0,M520,1001130100
311,,1001130100,1975.0,0.0,0.0,,983791.0,198419.0,M520,40.7110316,-74.00132159999998,9.0,M520,1001130100
312,,1001130100,1975.0,0.0,0.0,,983791.0,198419.0,M520,40.7110316,-74.00132159999998,9.0,M520,1001130100
313,,1001130100,1975.0,0.0,0.0,,983791.0,198419.0,M520,40.7110316,-74.00132159999998,9.0,M520,1001130100
314,,4078700072,2001.0,0.0,0.0,,1059346.0,210591.0,Q566,40.744121,-73.728799,10.0,Q566,4078700072
315,,4078700072,2001.0,0.0,0.0,,1059346.0,210591.0,Q566,40.744121,-73.728799,10.0,Q566,4078700072
316,,4116230001,1930.0,0.0,0.0,,1033744.0,186992.0,Q100,40.679786799999995,-73.82172159999999,9.0,Q100,4116230001
317,,5031680004,2012.0,0.0,0.0,,958721.0,159013.0,R071,40.6030173,-74.09197089999998,10.0,R071,5031680004
318,,5031680004,2012.0,0.0,0.0,,958721.0,159013.0,R071,40.6030173,-74.09197089999998,10.0,R071,5031680004
319,,2040910001,2008.0,0.0,0.0,,1023539.0,247172.0,X498,40.844998100000005,-73.8579869,10.0,X498,2040910001
320,,2040910001,2008.0,0.0,0.0,,1023539.0,247172.0,X498,40.844998100000005,-73.8579869,10.0,X498,2040910001
321,,2040910001,2008.0,0.0,0.0,,1023539.0,247172.0,X498,40.844998100000005,-73.8579869,10.0,X498,2040910001
322,,3072660040,1964.0,0.0,0.0,,989708.0,149933.0,K090,40.578080299999996,-73.98034,8.0,K090,3072660040
323,,4005940001,1928.0,0.0,0.0,,1005708.0,219091.0,Q017,40.7682614,-73.9228684,1.0,Q017,4005940001
324,,4005940001,1928.0,0.0,0.0,,1005708.0,219091.0,Q017,40.7682614,-73.9228684,1.0,Q017,4005940001
325,,2032780014,1998.0,0.0,0.0,,1015240.0,254396.0,X054,40.8649138,-73.8878434,10.0,X054,2032780014
326,,1015540032,2007.0,0.0,0.0,,998795.0,223686.0,M114,40.780417299999996,-73.9475088,10.0,M114,1015540032
327,,1015540032,2007.0,0.0,0.0,,998795.0,223686.0,M114,40.780417299999996,-73.9475088,10.0,M114,1015540032
328,,3072540001,1931.0,0.0,0.0,,992942.0,151541.0,K410,40.5828631,-73.96821829999999,8.0,K410,3072540001
329,,3072540001,1931.0,0.0,0.0,,992942.0,151541.0,K410,40.5828631,-73.96821829999999,8.0,K410,3072540001
330,,2048940001,2008.0,0.0,0.0,,1028663.0,260416.0,X169,40.88134429999999,-73.8393861,10.0,X169,2048940001
331,,4016280021,2014.0,0.0,0.0,,1021605.0,211096.0,Q311,40.7459311,-73.8650938,10.0,Q311,4016280021
332,,4016280021,2014.0,0.0,0.0,,1021605.0,211096.0,Q311,40.7459311,-73.8650938,10.0,Q311,4016280021
333,,3050500051,1992.0,0.0,0.0,,997704.0,178431.0,K002,40.65638870000001,-73.95146179999998,10.0,K002,3050500051
334,,3050500051,1992.0,0.0,0.0,,997704.0,178431.0,K002,40.65638870000001,-73.95146179999998,10.0,K002,3050500051
335,,3050500051,1992.0,0.0,0.0,,997704.0,178431.0,K002,40.65638870000001,-73.95146179999998,10.0,K002,3050500051
336,,4093810044,2004.0,0.0,0.0,,1028253.0,190425.0,Q650,40.689273799999995,-73.8412316,10.0,Q650,4093810044
337,,4093810044,2004.0,0.0,0.0,,1028253.0,190425.0,Q650,40.689273799999995,-73.8412316,10.0,Q650,4093810044
338,,2038340070,2001.0,0.0,0.0,,1026741.0,243660.0,X194,40.8351995,-73.8465928,10.0,X194,2038340070
339,,2038340070,2001.0,0.0,0.0,,1026741.0,243660.0,X194,40.8351995,-73.8465928,10.0,X194,2038340070
340,,3081290060,2002.0,0.0,0.0,,1010027.0,175668.0,K066,40.6487279,-73.9067261,10.0,K066,3081290060
341,,3081290060,2002.0,0.0,0.0,,1010027.0,175668.0,K066,40.6487279,-73.9067261,10.0,K066,3081290060
342,,1000510015,1973.0,0.0,0.0,,980794.0,197574.0,M894,40.708960999999995,-74.01243099999998,9.0,M894,1000510015
343,,4097740001,1971.0,0.0,0.0,,1038867.0,197818.0,Q505,40.7095227,-73.80247159999998,6.0,Q505,4097740001
344,,2029130001,1986.0,2006.0,2006.0,,1011427.0,245121.0,X970,40.8394008,-73.9019661,10.0,X970,2029130001
345,,2029130001,1986.0,2006.0,2006.0,,1011427.0,245121.0,X970,40.8394008,-73.9019661,10.0,X970,2029130001
346,,2029130001,1986.0,2006.0,2006.0,,1011427.0,245121.0,X970,40.8394008,-73.9019661,10.0,X970,2029130001
347,,2051350200,1972.0,0.0,0.0,,1032975.0,254124.0,X160,40.8643078,-73.82398640000002,8.0,X160,2051350200
348,,2051350200,1972.0,0.0,0.0,,1032975.0,254124.0,X160,40.8643078,-73.82398640000002,8.0,X160,2051350200
349,,2051350200,1972.0,0.0,0.0,,1032975.0,254124.0,X160,40.8643078,-73.82398640000002,8.0,X160,2051350200
350,,2051410150,1970.0,0.0,0.0,,1030726.0,257765.0,X153,40.8730453,-73.83334479999998,9.0,X153,2051410150
351,,2051410150,1970.0,0.0,0.0,,1030726.0,257765.0,X153,40.8730453,-73.83334479999998,9.0,X153,2051410150
352,,2051410150,1970.0,0.0,0.0,,1030726.0,257765.0,X178,40.875147600000005,-73.8329925,8.0,X178,2051410150
353,,2051410150,1970.0,0.0,0.0,,1030726.0,257765.0,X178,40.875147600000005,-73.8329925,8.0,X178,2051410150
354,,2051410150,1970.0,0.0,0.0,,1030726.0,257765.0,X180,40.8732041,-73.8321785,1.0,X180,2051410150
355,,2051410150,1970.0,0.0,0.0,,1030726.0,257765.0,X181,40.87498799999999,-73.8321783,4.0,X181,2051410150
356,,2051410150,1970.0,0.0,0.0,,1030726.0,257765.0,X181,40.87498799999999,-73.8321783,4.0,X181,2051410150
357,,2051410150,1970.0,0.0,0.0,,1030726.0,257765.0,X455,40.874219399999994,-73.83309349999998,7.0,X455,2051410150
358,,2051410150,1970.0,0.0,0.0,,1030726.0,257765.0,X455,40.874219399999994,-73.83309349999998,7.0,X455,2051410150
359,,2051410150,1970.0,0.0,0.0,,1030726.0,257765.0,X455,40.874219399999994,-73.83309349999998,7.0,X455,2051410150
360,,4124950166,1963.0,0.0,0.0,,1048291.0,184735.0,Q080,40.6734479,-73.768838,2.0,Q080,4124950166
361,,2026710011,1974.0,0.0,0.0,,1011759.0,240626.0,X158,40.8273875,-73.9008013,9.0,X158,2026710011
362,,2026710011,1974.0,0.0,0.0,,1011759.0,240626.0,X158,40.8273875,-73.9008013,9.0,X158,2026710011
363,,2026710011,1974.0,0.0,0.0,,1011759.0,240626.0,X158,40.8273875,-73.9008013,9.0,X158,2026710011
364,,2055470001,1957.0,0.0,0.0,,1031549.0,240631.0,X101,40.827175,-73.8293166,4.0,X101,2055470001
365,,2055470001,1957.0,0.0,0.0,,1031549.0,240631.0,X101,40.827175,-73.8293166,4.0,X101,2055470001
366,,2055470001,1957.0,0.0,0.0,,1031549.0,240631.0,X101,40.827175,-73.8293166,4.0,X101,2055470001
367,,2024800008,1997.0,0.0,0.0,,1006501.0,243746.0,X235,40.8354825,-73.91972419999998,10.0,X235,2024800008
368,,2024800008,1997.0,0.0,0.0,,1006501.0,243746.0,X235,40.8354825,-73.91972419999998,10.0,X235,2024800008
369,,1003560100,1904.0,1986.0,0.0,,990525.0,201545.0,M188,40.7198989,-73.9773555,9.0,M188,1003560100
370,,1003560100,1904.0,1986.0,0.0,,990525.0,201545.0,M188,40.7198989,-73.9773555,9.0,M188,1003560100
371,,1003560100,1904.0,1986.0,0.0,,990525.0,201545.0,M188,40.7198989,-73.9773555,9.0,M188,1003560100
372,,3072740107,1931.0,0.0,0.0,,992618.0,149752.0,K370,40.5776747,-73.9698657,8.0,K370,3072740107
373,,3012290028,1958.0,2004.0,2010.0,,1000225.0,184927.0,K289,40.6741463,-73.9424573,8.0,K289,3012290028
374,,3012290028,1958.0,2004.0,2010.0,,1000225.0,184927.0,K289,40.6741463,-73.9424573,8.0,K289,3012290028
375,,3050750001,1951.0,2014.0,2017.0,,993558.0,175903.0,K249,40.6497568,-73.96638159999998,1.0,K249,3050750001
376,,4087170001,1950.0,0.0,0.0,,1064772.0,210542.0,Q115,40.7437693,-73.7094446,4.0,Q115,4087170001
377,,2044930001,1965.0,0.0,0.0,,1029463.0,254027.0,X144,40.864189,-73.8365765,1.0,X144,2044930001
378,,2044930001,1965.0,0.0,0.0,,1029463.0,254027.0,X144,40.864189,-73.8365765,1.0,X144,2044930001
379,,2044930001,1965.0,0.0,0.0,,1029463.0,254027.0,X144,40.864189,-73.8365765,1.0,X144,2044930001
380,,3010820001,1931.0,0.0,0.0,,990190.0,183106.0,K460,40.6693177,-73.97864109999998,9.0,K460,3010820001
381,,3010820001,1931.0,0.0,0.0,,990190.0,183106.0,K460,40.6693177,-73.97864109999998,9.0,K460,3010820001
382,,3010820001,1931.0,0.0,0.0,,990190.0,183106.0,K460,40.6693177,-73.97864109999998,9.0,K460,3010820001
383,,3010820001,1931.0,0.0,0.0,,990190.0,183106.0,K460,40.6693177,-73.97864109999998,9.0,K460,3010820001
384,,2031460075,0.0,0.0,0.0,,1012567.0,251463.0,X209,40.856829600000005,-73.89735590000002,10.0,X209,2031460075
385,,3023300011,1903.0,0.0,0.0,,996776.0,199977.0,K650,40.715492299999994,-73.9550398,6.0,K650,3023300011
386,,3023300011,1903.0,0.0,0.0,,996776.0,199977.0,K650,40.715492299999994,-73.9550398,6.0,K650,3023300011
387,,3023300011,1903.0,0.0,0.0,,996776.0,199977.0,K650,40.715492299999994,-73.9550398,6.0,K650,3023300011
388,,1002890001,1978.0,0.0,0.0,,985376.0,199717.0,M124,40.714426200000005,-73.9955257,1.0,M124,1002890001
389,,1022290012,1923.0,1998.0,0.0,,1006980.0,255430.0,M098,40.8678429,-73.9176573,9.0,M098,1022290012
390,INDIVIDUAL LANDMARK,1009980041,1894.0,1991.0,0.0,,988836.0,215300.0,M486,40.7576045,-73.9835118,1.0,M486,1009980041
391,INDIVIDUAL LANDMARK,1019570078,1926.0,0.0,0.0,,998101.0,237490.0,M540,40.8183388,-73.9501311,6.0,M540,1019570078
392,,4155570025,1935.0,0.0,0.0,,1053713.0,159407.0,Q053,40.6039467,-73.7499002,8.0,Q053,4155570025
393,,4155570025,1935.0,0.0,0.0,,1053713.0,159407.0,Q053,40.6039467,-73.7499002,8.0,Q053,4155570025
394,,4155570025,1935.0,0.0,0.0,,1053713.0,159407.0,Q053,40.6039467,-73.7499002,8.0,Q053,4155570025
395,,5045860001,1975.0,2010.0,0.0,,942191.0,144827.0,R840,40.5641064,-74.15142960000001,9.0,R840,5045860001
396,,5060250030,1984.0,2009.0,0.0,,929985.0,140464.0,R004,40.55237329999999,-74.19551609999998,4.0,R004,5060250030
397,,5060250030,1984.0,2009.0,0.0,,929985.0,140464.0,R004,40.55237329999999,-74.19551609999998,4.0,R004,5060250030
398,,4083610001,1961.0,0.0,0.0,,1059513.0,215016.0,Q811,40.756146,-73.7287858,1.0,Q811,4083610001
399,,2033510001,1914.0,1987.0,2014.0,,1018844.0,258257.0,X056,40.875481,-73.874889,10.0,X056,2033510001
400,,4018910001,2015.0,2015.0,2015.0,,1022060.0,209457.0,Q298,40.741107899999996,-73.863401,10.0,Q298,4018910001
401,,1020010005,1975.0,0.0,0.0,,996197.0,237965.0,M195,40.81970159999999,-73.9567465,9.0,M195,1020010005
402,,1020010005,1975.0,0.0,0.0,,996197.0,237965.0,M195,40.81970159999999,-73.9567465,9.0,M195,1020010005
403,,1020010005,1975.0,0.0,0.0,,996197.0,237965.0,M195,40.81970159999999,-73.9567465,9.0,M195,1020010005
404,,4158940011,1949.0,0.0,0.0,,1043501.0,155761.0,Q198,40.59398700000001,-73.786652,4.0,Q198,4158940011
405,,4158940011,1949.0,0.0,0.0,,1043501.0,155761.0,Q198,40.59398700000001,-73.786652,4.0,Q198,4158940011
406,,4158200001,1993.0,0.0,0.0,,1050543.0,155684.0,Q043,40.5939052,-73.76145279999999,10.0,Q043,4158200001
407,,4158200001,1993.0,0.0,0.0,,1050543.0,155684.0,Q043,40.5939052,-73.76145279999999,10.0,Q043,4158200001
408,,2041250001,1924.0,0.0,0.0,,1023323.0,248687.0,X083,40.84925870000001,-73.85886099999998,8.0,X083,2041250001
409,,1021590051,1922.0,1998.0,1998.0,,1004154.0,250072.0,M189,40.853105600000006,-73.92794520000001,6.0,M189,1021590051
410,,1021590051,1922.0,1998.0,1998.0,,1004154.0,250072.0,M189,40.853105600000006,-73.92794520000001,6.0,M189,1021590051
411,,3049880066,1931.0,1984.0,2014.0,,1001711.0,171577.0,K198,40.63749129999999,-73.93694649999998,1.0,K198,3049880066
412,,1007420007,1931.0,1934.0,0.0,,983550.0,210104.0,M440,40.7432281,-74.002426,7.0,M440,1007420007
413,,1007420007,1931.0,1934.0,0.0,,983550.0,210104.0,M440,40.7432281,-74.002426,7.0,M440,1007420007
414,,1007420007,1931.0,1934.0,0.0,,983550.0,210104.0,M440,40.7432281,-74.002426,7.0,M440,1007420007
415,,1007420007,1931.0,1934.0,0.0,,983550.0,210104.0,M440,40.7432281,-74.002426,7.0,M440,1007420007
416,,1007420007,1931.0,1934.0,0.0,,983550.0,210104.0,M440,40.7432281,-74.002426,7.0,M440,1007420007
417,,1007420007,1931.0,1934.0,0.0,,983550.0,210104.0,M440,40.7432281,-74.002426,7.0,M440,1007420007
418,,1007420007,1931.0,1934.0,0.0,,983550.0,210104.0,M440,40.7432281,-74.002426,7.0,M440,1007420007
419,,3040690001,1974.0,0.0,0.0,,1017780.0,183166.0,K072,40.6694182,-73.8792113,5.0,K072,3040690001
420,,3040690001,1974.0,0.0,0.0,,1017780.0,183166.0,K072,40.6694182,-73.8792113,5.0,K072,3040690001
421,,3040690001,1974.0,0.0,0.0,,1017780.0,183166.0,K072,40.6694182,-73.8792113,5.0,K072,3040690001
422,,3087120056,1928.0,0.0,0.0,,996527.0,150724.0,K225,40.57980999999999,-73.9560103,8.0,K225,3087120056
423,,3087120056,1928.0,0.0,0.0,,996527.0,150724.0,K225,40.57980999999999,-73.9560103,8.0,K225,3087120056
424,,1011560030,1982.0,2015.0,0.0,,988134.0,221340.0,M485,40.7741328,-73.9858036,1.0,M485,1011560030
425,,4068260001,1952.0,0.0,0.0,,1037089.0,203179.0,Q168,40.724191,-73.80937,9.0,Q168,4068260001
426,,4068260001,1952.0,0.0,0.0,,1037089.0,203179.0,Q168,40.724191,-73.80937,9.0,Q168,4068260001
427,,4068260001,1952.0,0.0,0.0,,1037089.0,203179.0,Q168,40.724191,-73.80937,9.0,Q168,4068260001
428,,4025030031,1926.0,1966.0,2013.0,,1013824.0,204709.0,Q073,40.728596100000004,-73.89329570000001,5.0,Q073,4025030031
